active,reassignment_count,reopen_count,sys_mod_count,made_sla,priority,knowledge,u_priority_confirmation,open_hour,open_day_of_week,open_month,open_quarter,is_business_hours,is_weekend,incident_state_Active,incident_state_Awaiting Evidence,incident_state_Awaiting Problem,incident_state_Awaiting User Info,incident_state_Awaiting Vendor,incident_state_Closed,incident_state_New,incident_state_Resolved,contact_type_Email,contact_type_IVR,contact_type_Phone,contact_type_Self service,impact_2 - Medium,impact_3 - Low,urgency_2 - Medium,urgency_3 - Low,notify_Send Email,vendor_Vendor 2,vendor_Vendor 3,vendor_code 8s,caused_by_CHG0000132,caused_by_CHG0001327,number_encoded,caller_id_encoded,location_encoded,category_encoded,subcategory_encoded,u_symptom_encoded,cmdb_ci_encoded,assignment_group_encoded,assigned_to_encoded,problem_id_encoded,rfc_encoded
True,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,0.2773007403696454,0.03630189543645852,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.14597056930374427,1.099176661318156,-1.4178278150237262,0.9755289296098385,-0.5384499574933741,1.1216720073401398,0.04777662251818304,1.3471961277874676,-1.5904641576579017,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-0.22154525260105204,-1.239436283383484,0.13985958534730247,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.4974293706928705,-0.8162413530592401,1.2332262140935097,0.9755289296098385,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,0.7099242800479407,-0.8314217901042212,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,True,False,-0.22154525260105204,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.4381762941887755,-1.2738429521944779,0.07724335255983124,0.9755289296098385,-1.408185271406552,1.1216720073401398,0.04777662251818304,-1.4992847921157526,0.44696535524934583,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,True,False,2.0232617157670867,-0.6015671939735128,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.5227112417773432,-0.021914048899959317,0.07724335255983124,1.1162068842367305,-0.36450289471073855,1.1216720073401398,0.04777662251818304,0.030167642459111965,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.27093444195715843,True,3 - Moderate,False,False,0.7761467333403429,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.7445004541694016,1.243962072945851,0.07724335255983124,0.9755289296098385,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,1.3471961277874676,-0.8314217901042212,0.1116214406863944,0.0706892535409918
True,1.0928912676382156,-0.10572853483016008,0.24985650585318536,True,2 - High,True,False,1.0255697298256916,0.03630189543645852,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-1.1569820714223011,-0.12020873202334857,0.07724335255983124,-1.2753183444204332,1.9916891375267793,0.015605782008524444,0.04777662251818304,-1.4992847921157526,-0.8314217901042212,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,-0.4709682490864008,1.3120400742564011,1.1645613513868496,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.9826219155340077,-0.1075898200007513,-0.8629560414875606,1.2568848388636225,-0.3803162640546145,-1.2454506150256102,0.04777662251818304,0.030167642459111965,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,True,False,-0.22154525260105204,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.4349144955679947,0.7750698683167103,1.8805766165523696,-1.2753183444204332,1.2959008863962371,-0.10415935067069505,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-1.4686602350277957,-0.6015671939735128,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.4910315196795639,1.6769900013002417,-0.6163463643603758,0.41281711110227054,2.244703047028795,1.1216720073401398,0.04777662251818304,-0.9044977342255276,-0.9779036505093175,-2.3548606262751313,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,True,-0.22154525260105204,0.6741709848464298,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.6518211720764929,-1.1489821384971997,-1.1095657186147454,1.8899356346846365,-0.09567561586484727,1.1216720073401398,0.04777662251818304,-1.1169216834720366,0.4203322897211465,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,True,-1.9675062279984932,2.587778253076344,1.1645613513868496,0.8046455073415282,0,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.25960298174864,-0.372586972475294,0.07724335255983124,0.1314612018484866,0.20477840166879596,0.31854111760890313,0.04777662251818304,0.7099242800479407,-1.430665764488706,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,True,False,0.7761467333403429,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.2661164169425905,1.4790723285247687,-0.6163463643603758,-1.2753183444204332,1.9916891375267793,1.1216720073401398,0.04777662251818304,-1.3293456327185456,0.15400163443915335,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,0.027877743884296684,-0.6015671939735128,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.0965130507096024,-0.0006611444408481241,0.8016592791209364,-0.5719285712859734,2.197262938997167,-0.005529241405455466,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,True,-0.9698142420570982,1.3120400742564011,1.1645613513868496,0.8046455073415282,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.2180150493336854,-0.6156670672263782,-0.8629560414875606,-1.2753183444204332,1.9916891375267793,1.1216720073401398,0.04777662251818304,0.7099242800479407,-1.3773996334323073,0.1116214406863944,0.0706892535409918
False,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,True,-0.4709682490864008,0.03630189543645852,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.8755261941517063,0.33473625405450036,1.2332262140935097,0.27213915647537856,-0.5384499574933741,1.1216720073401398,0.04777662251818304,1.3471961277874676,0.060785905090455755,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-0.4709682490864008,2.587778253076344,0.13985958534730247,0.8046455073415282,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.2682778555354115,-1.1283933873024357,-0.18477942938780254,0.8348509749829465,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,0.4125307511028281,1.2459573210953252,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,True,-0.9698142420570982,1.3120400742564011,0.13985958534730247,0.8046455073415282,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.6862059658705567,0.4748725928317648,1.8189241972705734,-0.36091163934563536,1.01126023820647,0.11423589127376403,0.04777662251818304,0.7099242800479407,-1.3773996334323073,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,-0.22154525260105204,-0.6015671939735128,-0.8848421806922447,-1.1302940683721476,1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.465752580368513,1.2579092914971428,-0.04606148600376113,1.8195966573711904,1.0428869768942217,-0.005529241405455466,0.04777662251818304,-0.09728672708879342,-1.4972484283092042,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,True,False,0.2773007403696454,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.2822895017706284,-1.5448174840481457,-0.33891047759229304,0.3424781337888246,0.20477840166879596,1.1216720073401398,0.04777662251818304,1.3471961277874676,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,False,False,2.272684712252435,1.9499091636663723,1.1645613513868496,0.8046455073415282,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.2578361741623838,0.9138779005652803,-0.6163463643603758,1.2568848388636225,-0.6017034348688779,0.17059595371104377,0.04777662251818304,0.4550155409521299,-0.4718754054735305,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,0.2773007403696454,0.03630189543645852,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.14841691826932982,-0.9683324505947546,1.0328558514276722,1.2568848388636225,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,1.3471961277874676,0.9263605347569335,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,True,False,0.5267237368549942,-0.6015671939735128,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.210529932113452,0.057784342821707656,0.07724335255983124,1.5382407481174065,-0.7123970202760097,-2.478326980841105,0.04777662251818304,0.8798634394451479,-1.27086737131951,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,True,-0.22154525260105204,-1.239436283383484,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.3071577844806599,1.1024974276398922,1.633966939425185,-0.22023368471874338,-1.1235446232167845,-2.3937868871851853,0.04777662251818304,0.7099242800479407,-0.8314217901042212,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,-0.7203912455717495,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.7806520555497216,0.3832194423518478,0.07724335255983124,-1.2049793671069873,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,-1.2868608428692436,0.7798786743518372,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,0.11965876890059941,True,3 - Moderate,True,True,-0.22154525260105204,0.03630189543645852,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,-1.1726115231468757,-0.35066991475183557,1.5106621008615926,-0.9236234578532033,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,0.7099242800479407,-1.537198026601503,0.1116214406863944,0.0706892535409918
True,3.3988089372337136,-0.10572853483016008,1.031042927568701,True,3 - Moderate,False,False,-0.4709682490864008,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.0320823659015714,-0.6641502555237256,1.8189241972705734,0.9755289296098385,-0.570076696181126,-0.005529241405455466,0.04777662251818304,1.3471961277874676,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,0.24985650585318536,True,3 - Moderate,False,True,0.2773007403696454,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.0180838134873873,-1.5454816373124929,-1.4178278150237262,0.9755289296098385,2.0707559842461594,-2.5769570901063443,0.04777662251818304,0.49750033080143174,-0.36534314336073326,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,0.7761467333403429,0.03630189543645852,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.417515304483742,-1.123080161187658,-0.8629560414875606,0.9755289296098385,-1.4556253794381797,-0.005529241405455466,0.04777662251818304,0.49750033080143174,-1.5904641576579017,0.1116214406863944,0.0706892535409918
True,1.0928912676382156,-0.10572853483016008,0.11965876890059941,True,3 - Moderate,False,False,0.027877743884296684,-0.6015671939735128,1.1645613513868496,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.3454970120958667,0.14478842045119408,1.0790951658890193,0.9755289296098385,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,0.7099242800479407,0.4203322897211465,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,-0.4709682490864008,-1.239436283383484,-1.9095439467317918,-1.1302940683721476,1,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,1.7931788727980251,1.0646406915721003,0.2930268200461179,0.3424781337888246,2.165636200309415,1.1216720073401398,0.04777662251818304,-0.9894673139241311,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,0.2773007403696454,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.0201224376253755,-0.1075898200007513,-0.8629560414875606,0.9755289296098385,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,1.3471961277874676,-0.8314217901042212,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,-0.4709682490864008,0.03630189543645852,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.6645863879602731,0.14611672697988853,-1.4178278150237262,0.41281711110227054,0.7266195900167026,-1.3652157477048297,0.04777662251818304,0.7099242800479407,0.5002314863057444,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,True,False,-0.22154525260105204,1.3120400742564011,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.3817743597044414,0.5306614670369316,1.8651635117319205,1.8899356346846365,-0.7123970202760097,-2.3515168403572253,0.04777662251818304,-1.3293456327185456,0.27385042931605025,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.27093444195715843,True,3 - Moderate,False,False,2.7715307052231326,0.03630189543645852,1.1645613513868496,0.8046455073415282,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.6343020983108292,-0.01261590319909817,0.07724335255983124,-0.009216752778405413,1.5963549039298803,1.1216720073401398,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.27093444195715843,True,2 - High,False,True,0.5267237368549942,0.03630189543645852,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.4154766803457541,0.6561864339985571,-0.8629560414875606,-1.2753183444204332,1.2959008863962371,1.1216720073401398,0.04777662251818304,0.7099242800479407,-0.8314217901042212,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,2 - High,True,False,-0.9698142420570982,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,-1.14814803349102,-1.504968288187312,0.07724335255983124,-0.009216752778405413,0.07827144691778828,-1.2454506150256102,0.04777662251818304,1.3471961277874676,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,-0.010538968051986546,True,3 - Moderate,False,False,-0.4709682490864008,1.3120400742564011,0.13985958534730247,0.8046455073415282,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.31435076105393966,-0.2630016838580019,0.07724335255983124,0.1314612018484866,0.20477840166879596,0.3044511019995832,0.04777662251818304,0.7099242800479407,-0.644990331406826,0.1116214406863944,0.0706892535409918
True,1.0928912676382156,-0.10572853483016008,1.161240664521287,True,3 - Moderate,False,False,0.7761467333403429,-0.6015671939735128,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.8478009058750698,1.5813519312342412,-0.8629560414875606,-1.2753183444204332,1.9916891375267793,1.1216720073401398,0.04777662251818304,-1.4992847921157526,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,0.2773007403696454,0.6741709848464298,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.6602474851801765,-0.31281317868404374,1.8189241972705734,0.1314612018484866,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,0.49750033080143174,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,True,-1.4686602350277957,2.587778253076344,1.1645613513868496,0.8046455073415282,0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.2602825231279695,-0.08633691554164012,-0.8629560414875606,1.5382407481174065,-0.7914638669953894,-0.005529241405455466,0.04777662251818304,0.8798634394451479,-1.1643351092067127,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,-0.7203912455717495,-1.239436283383484,0.13985958534730247,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.017401340334636202,-0.31613394500577985,-0.6163463643603758,-1.0643014124800954,0.948006760830966,-2.471281973036445,0.04777662251818304,0.7099242800479407,-0.8314217901042212,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,True,0.2773007403696454,-0.6015671939735128,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.16607483208428123,-0.6369199716854894,0.07724335255983124,0.9755289296098385,2.0707559842461594,-1.2454506150256102,0.04777662251818304,0.9648330191437515,0.18063469996735268,0.1116214406863944,0.0706892535409918
True,2.2458501024359645,-0.10572853483016008,0.5102519797583572,True,3 - Moderate,True,False,-0.9698142420570982,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.4553007369478743,-0.508738391666475,-0.6163463643603758,-0.4312506166590814,-1.4872521181259317,-2.3515168403572253,0.04777662251818304,-1.3293456327185456,1.1660581245107273,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,0.5267237368549942,1.3120400742564011,0.13985958534730247,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.2515712996515212,-1.5786893005298541,-0.8629560414875606,-1.0643014124800954,-0.5226365881494982,-0.005529241405455466,0.04777662251818304,0.7099242800479407,1.0328927968697308,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,False,True,-1.219237238542447,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.5569470334745082,0.10161845826862449,-0.8629560414875606,-1.4863352763607713,-1.6295724422208153,-0.6607149672388327,0.04777662251818304,1.3471961277874676,-0.8314217901042212,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,False,False,0.2773007403696454,-0.6015671939735128,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.9639923196927732,-1.5096173610377428,-0.8629560414875606,1.8899356346846365,-0.7123970202760097,0.579206406381322,0.04777662251818304,-1.1594064733213383,0.10073550338275472,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,False,False,-0.9698142420570982,1.9499091636663723,0.13985958534730247,0.8046455073415282,0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.2772478017425586,1.0427236338486419,-0.8629560414875606,0.9755289296098385,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,-1.1594064733213383,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,True,1.0255697298256916,1.3120400742564011,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.24546852105859,0.8129266043845021,0.07724335255983124,-0.36091163934563536,1.01126023820647,0.11423589127376403,0.04777662251818304,0.7099242800479407,-1.3773996334323073,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,0.2773007403696454,-1.239436283383484,0.13985958534730247,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.507078858279347,-0.7192749764645453,-0.6163463643603758,1.2568848388636225,-0.6017034348688779,-0.005529241405455466,0.04777662251818304,-1.3293456327185456,0.15400163443915335,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,0.5102519797583572,True,3 - Moderate,False,True,2.0232617157670867,0.03630189543645852,1.1645613513868496,0.8046455073415282,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.1624285645045467,1.6205369738307274,-0.8629560414875606,-1.4863352763607713,2.181449569653291,-0.6607149672388327,0.04777662251818304,0.7099242800479407,-0.8314217901042212,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.27093444195715843,True,3 - Moderate,False,True,-2.216929224483842,-0.6015671939735128,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.7283273693413638,-0.9497361591930322,-0.8629560414875606,-0.22023368471874338,-1.1235446232167845,-1.2102255760023104,0.04777662251818304,-0.3097106763353024,0.9796266658133321,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,-1.7180832315131445,1.3120400742564011,1.1645613513868496,0.8046455073415282,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.4562622569265464,0.6156730848733765,-1.4178278150237262,0.9755289296098385,-0.5384499574933741,1.1216720073401398,0.04777662251818304,-1.2018912631706402,0.6067637484185417,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,4 - Low,False,True,-0.9698142420570982,-0.6015671939735128,1.1645613513868496,0.8046455073415282,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,1.72006022038219,1.500989386248227,-1.4178278150237262,-0.5719285712859734,2.197262938997167,-2.5417320510830446,0.04777662251818304,0.7099242800479407,0.9663101330492324,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.27093444195715843,True,3 - Moderate,False,False,2.272684712252435,-1.239436283383484,1.1645613513868496,0.8046455073415282,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.318179448646828,-1.241299442241464,0.07724335255983124,-1.2753183444204332,-0.5384499574933741,1.1216720073401398,0.04777662251818304,-1.2868608428692436,-1.27086737131951,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,0.5102519797583572,True,2 - High,False,True,-1.219237238542447,1.3120400742564011,1.1645613513868496,0.8046455073415282,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.213530076230112,-0.898596357838296,-0.8629560414875606,-0.5719285712859734,2.197262938997167,1.1216720073401398,0.04777662251818304,0.7099242800479407,-0.8314217901042212,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,True,False,-0.9698142420570982,1.3120400742564011,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.4005297017739309,1.6769900013002417,-0.5701070498990287,0.9755289296098385,2.0549426149022834,-0.6607149672388327,0.04777662251818304,-1.3293456327185456,0.15400163443915335,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,0.11965876890059941,True,3 - Moderate,False,False,1.0255697298256916,1.3120400742564011,0.13985958534730247,0.8046455073415282,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.26353122792771727,-0.5392894418264473,1.2794655285548568,-1.2753183444204332,-0.5384499574933741,1.1216720073401398,0.04777662251818304,1.3471961277874676,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,-0.27093444195715843,True,3 - Moderate,False,False,0.7761467333403429,0.03630189543645852,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.15330961620050096,0.33207964099711146,0.07724335255983124,1.2568848388636225,-0.6017034348688779,0.7623766093024813,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
